antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'energy_discretize=high_energy', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07743271221532091,0.3490683229813665,0.040993788819875775,0.5294117647058824,1.5166422440862466,1.0,0.013964481822974932,1.3832298136645962,0.3692399760622381,0.10633727175080558,0.27705433318365513,0.32342474356290557
"frozenset({'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.045134575569358175,0.3490683229813665,0.025879917184265012,0.5733944954128442,1.6426425936204254,1.0,0.010124866581793401,1.5258398450544317,0.409717259323504,0.07026419336706015,0.3446232229147701,0.3237672358440259
"frozenset({'danceability_discretize=medium_danceability', 'energy_discretize=high_energy', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.05548654244306418,0.3490683229813665,0.029399585921325053,0.5298507462686567,1.5178998247198172,1.0,0.010030991602690227,1.384521344769792,0.36123889324548786,0.0783664459161148,0.2777287227982226,0.30703687965864623
"frozenset({'energy_discretize=high_energy', 'loudness_discretize=high_loudness', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07412008281573498,0.3490683229813665,0.0401656314699793,0.5418994413407822,1.5524165490367603,1.0,0.014292658462250689,1.4209362217845782,0.3843295280600484,0.10486486486486486,0.29623864557123974,0.32848234225995215
"frozenset({'energy_discretize=high_energy', 'loudness_discretize=high_loudness', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07432712215320911,0.3490683229813665,0.039958592132505175,0.5376044568245125,1.540112411899404,1.0,0.014013348250453299,1.407737783431864,0.37885602437353905,0.10421166306695463,0.28964043462544387,0.32603829009671653
"frozenset({'instrumentalness_discretize=low_instrumentalness', 'energy_discretize=high_energy', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.0670807453416149,0.3490683229813665,0.03871635610766046,0.5771604938271606,1.6534313079390188,1.0,0.015300592826922834,1.5394296595185206,0.42361343520582195,0.10257816785518377,0.35040877391386316,0.3440369491674356
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.06542443064182195,0.3490683229813665,0.037888198757763975,0.5791139240506329,1.6590274336681832,1.0,0.01505060247161246,1.5465745108111892,0.42504557769271545,0.10060472787245739,0.3534097497342738,0.3438274246587684
"frozenset({'speechiness_discretize=low_speechiness', 'energy_discretize=high_energy', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07888198757763976,0.3490683229813665,0.039958592132505175,0.5065616797900262,1.4511820364091497,1.0,0.012423389015341482,1.3191753667239328,0.33753175016333636,0.10298826040554962,0.2419506721965097,0.31051690157947337
"frozenset({'speechiness_discretize=low_speechiness', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07122153209109731,0.3490683229813665,0.03871635610766046,0.5436046511627907,1.5573015807332615,1.0,0.013855175340457541,1.4262452031491077,0.3853056806559205,0.10146500271296797,0.2988582904313864,0.3272590278352506
"frozenset({'speechiness_discretize=low_speechiness', 'energy_discretize=high_energy', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.07308488612836439,0.3490683229813665,0.03850931677018633,0.5269121813031161,1.5094815158327703,1.0,0.012997698134074042,1.375921449027411,0.36413352835640217,0.10037776578521315,0.27321432433016885,0.3186162330003125
"frozenset({'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.06935817805383022,0.3490683229813665,0.037888198757763975,0.5462686567164179,1.5649333404153607,1.0,0.01367745585947044,1.4346191565871198,0.38789912288699646,0.09956474428726877,0.30295089438304657,0.3274047909916609
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.07018633540372671,0.3490683229813665,0.03768115942028986,0.5368731563421829,1.538017405179563,1.0,0.013181333024703267,1.4055148949638012,0.37621763673867886,0.09875203472599024,0.2885169672814069,0.3224104808994426
"frozenset({'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.06273291925465839,0.3490683229813665,0.036231884057971016,0.5775577557755776,1.6545693715279,1.0,0.014333809138021937,1.5408773291925466,0.42209220865284486,0.09647188533627342,0.3510190713727861,0.34067686128043406
"frozenset({'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.06128364389233954,0.3490683229813665,0.03561076604554866,0.5810810810810811,1.6646628835240935,1.0,0.014218587245862432,1.5538369064315771,0.4253444260932901,0.09502762430939227,0.3564318134928823,0.3415488442178834
"frozenset({'liveness_discretize=low_liveness', 'energy_discretize=high_energy', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.06853002070393374,0.3490683229813665,0.03436853002070393,0.5015105740181269,1.436711786777908,1.0,0.01044687061970346,1.3058083945040468,0.32632954578929196,0.08968125337655321,0.2341908627568553,0.2999842312558013
"frozenset({'liveness_discretize=low_liveness', 'energy_discretize=high_energy', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.06459627329192547,0.3490683229813665,0.03333333333333333,0.516025641025641,1.4782940961766582,1.0,0.010784820544474879,1.344971412117971,0.34588767084869626,0.08764289602612955,0.2564897729496965,0.30575896523405416
"frozenset({'liveness_discretize=low_liveness', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.06190476190476191,0.3490683229813665,0.033126293995859216,0.5351170568561873,1.532986586367369,1.0,0.011517302573203193,1.4002055498458374,0.37062182741116745,0.08767123287671233,0.28581914268937164,0.3150081132442265
"frozenset({'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.06542443064182195,0.3490683229813665,0.03291925465838509,0.5031645569620252,1.4414500653182571,1.0,0.010081658372233578,1.3101554773113895,0.327693297999515,0.08627238198589256,0.23673180983669903,0.2987353033920446
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.06169772256728778,0.3490683229813665,0.03250517598343685,0.5268456375838926,1.5092908834698702,1.0,0.010968455435104094,1.3757279415003743,0.3596252550862654,0.08593322386425833,0.2731120959065525,0.30998272389277665
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.06169772256728778,0.3490683229813665,0.03188405797101449,0.5167785234899329,1.480450930282548,1.0,0.010347337422681735,1.3470669427191166,0.3458694879701057,0.08415300546448087,0.257646395819458,0.30405948713049435
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.05879917184265011,0.3490683229813665,0.031055900621118012,0.528169014084507,1.5130820510250111,1.0,0.010530972313310957,1.3795865393529247,0.36028156621205454,0.08241758241758242,0.2751451456832598,0.3085684928073781
"frozenset({'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.060041407867494824,0.3490683229813665,0.03229813664596273,0.5379310344827586,1.5410479813474045,1.0,0.011339583092216093,1.4087327338462963,0.3735174517112843,0.08571428571428572,0.29014214266912336,0.31522886243710885
"frozenset({'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.05879917184265011,0.3490683229813665,0.031677018633540374,0.5387323943661971,1.5433436920455113,1.0,0.011152090325733319,1.4111801242236024,0.3740500159588693,0.08420473307649973,0.29137323943661964,0.3147398626635256
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.05507246376811594,0.3490683229813665,0.031055900621118012,0.5639097744360902,1.6154710619966286,1.0,0.011831848051129714,1.4926536731634183,0.40319018404907975,0.08324084350721421,0.33005222981116916,0.32643887298316965
"frozenset({'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.056935817805383024,0.3490683229813665,0.03084886128364389,0.5418181818181818,1.5521837593011967,1.0,0.010974370844746215,1.4206842157152715,0.3772239371146096,0.08222958057395142,0.2961138098542678,0.3150965167691146
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.0536231884057971,0.3490683229813665,0.030434782608695653,0.5675675675675677,1.6259497932095799,1.0,0.011716626158970206,1.5052795031055903,0.4067881363877863,0.08175750834260288,0.33567154941200755,0.3273780898336059
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.05217391304347826,0.3490683229813665,0.02960662525879917,0.5674603174603174,1.6256425464610518,1.0,0.011394364929336574,1.5049062624650977,0.4060434977866171,0.07966573816155988,0.3355067854113655,0.32613822515957747
"frozenset({'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.050724637681159424,0.3490683229813665,0.028985507246376812,0.5714285714285714,1.6370106761565835,1.0,0.011279143037177062,1.5188405797101447,0.4099236641221374,0.07816862088218872,0.34160305343511443,0.3272326724284019
"frozenset({'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.043478260869565216,0.3490683229813665,0.02525879917184265,0.580952380952381,1.66429418742586,1.0,0.01008191556395715,1.5533596837944665,0.4172876304023844,0.06877113866967306,0.35623409669211203,0.3266564988984918
"frozenset({'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.04182194616977226,0.3490683229813665,0.024844720496894408,0.594059405940594,1.701842782142983,1.0,0.010246003883595024,1.6035146189971214,0.4304019014693171,0.06787330316742081,0.3763698888972866,0.33261689158239666
"frozenset({'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.039958592132505175,0.3490683229813665,0.02463768115942029,0.6165803108808291,1.7663599653347595,1.0,0.010689402415030285,1.6977001846567068,0.45192215337720165,0.06761363636363636,0.41096784400585384,0.34358078414741333
"frozenset({'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'duration_ms_descretize=long_duration', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.04182194616977226,0.3490683229813665,0.023809523809523808,0.5693069306930693,1.6309326662203585,1.0,0.009210807196224424,1.51135860641108,0.40373905527789256,0.06486181613085165,0.3383436626105358,0.3187578544331301
"frozenset({'liveness_discretize=low_liveness', 'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.03540372670807453,0.3490683229813665,0.020289855072463767,0.5730994152046783,1.641797257081018,1.0,0.007931535563185575,1.524785161235429,0.4052590772303769,0.055713473564525294,0.3441699031293245,0.31561257830222056
"frozenset({'danceability_discretize=medium_danceability', 'valence_discretize=medium_valence', 'energy_discretize=high_energy', 'duration_ms_descretize=long_duration'})",frozenset({'popularity_label=high'}),0.02981366459627329,0.3490683229813665,0.01780538302277433,0.5972222222222223,1.7109035191775408,1.0,0.007398377120224273,1.6161062325979871,0.428282166572373,0.0493119266055046,0.38122879558948275,0.32411526294978255
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.040372670807453416,0.3490683229813665,0.02443064182194617,0.6051282051282052,1.7335523314171002,1.0,0.010337821328909636,1.6484633379043319,0.44095222423344854,0.06693136698808848,0.39337443726756716,0.3375581713660006
"frozenset({'valence_discretize=medium_valence', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.038923395445134575,0.3490683229813665,0.02401656314699793,0.6170212765957447,1.7676232301052472,1.0,0.010429638774224245,1.6996549344375431,0.4518563639335007,0.06598407281001137,0.411645281793081,0.34291158728956866
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.036853002070393374,0.3490683229813665,0.02360248447204969,0.6404494382022472,1.8347394937822383,1.0,0.010738268842508648,1.8104037267080746,0.472371815178531,0.06514285714285714,0.4476370186122309,0.35403254828261826
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.03602484472049689,0.3490683229813665,0.02318840579710145,0.6436781609195403,1.8439890375097152,1.0,0.010613273664853465,1.8268082548587463,0.4748020986745214,0.06407322654462243,0.45259717469509536,0.35505378983106317
"frozenset({'valence_discretize=medium_valence', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.040372670807453416,0.3490683229813665,0.02339544513457557,0.5794871794871795,1.6600967241536637,1.0,0.009302624641539036,1.5479472807150434,0.41435403957957445,0.06391402714932126,0.35398316696026627,0.32325485901998363
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.038923395445134575,0.3490683229813665,0.022774327122153208,0.5851063829787234,1.6761944423411828,1.0,0.009187402749379524,1.5689122471731167,0.41974854098938547,0.06235827664399093,0.36261572194250447,0.32517478105045305
"frozenset({'valence_discretize=medium_valence', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.03664596273291926,0.3490683229813665,0.022567287784679087,0.6158192090395479,1.764179584615075,1.0,0.009775343029461309,1.6943368651808544,0.4496418410140837,0.0621436716077537,0.40979859403976343,0.34023463417576444
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.03768115942028986,0.3490683229813665,0.022567287784679087,0.5989010989010988,1.7157131125102651,1.0,0.009413988657844988,1.6228707564026201,0.43348623853211,0.061967026719727106,0.3838079859072223,0.3317755791065399
"frozenset({'valence_discretize=medium_valence', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.035817805383022774,0.3490683229813665,0.02215320910973085,0.6184971098265896,1.7718511509267068,1.0,0.00965034785180613,1.7062300018821757,0.4518010270941744,0.0610730593607306,0.41391254467634464,0.3409804647590836
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.03395445134575569,0.3490683229813665,0.021532091097308487,0.6341463414634146,1.8166825796371842,1.0,0.009679667708293146,1.7792132505175984,0.4653466978799169,0.05956471935853378,0.43795382610314654,0.3479154008621937
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.03333333333333333,0.3490683229813665,0.02132505175983437,0.6397515527950312,1.8327402135231319,1.0,0.009689440993788821,1.8068965517241384,0.47003682624707066,0.059059633027522936,0.44656488549618334,0.3504214466229011
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.03395445134575569,0.3490683229813665,0.01987577639751553,0.5853658536585367,1.6769377658189395,1.0,0.008023353008500187,1.5698940445743517,0.41786326618088304,0.05473204104903079,0.3630143362502328,0.32115267771894807
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.03333333333333333,0.3490683229813665,0.019461697722567287,0.5838509316770186,1.6725978647686832,1.0,0.007826086956521738,1.5641791044776119,0.41599413059427726,0.05362236166571591,0.3606870229007633,0.3198020969179874
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.03354037267080745,0.3490683229813665,0.019254658385093167,0.5740740740740741,1.644589429286938,1.0,0.007546776744724355,1.5282743721307048,0.40554772369184844,0.052991452991452984,0.3456672321176138,0.31461710821141425
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.03064182194616977,0.3490683229813665,0.01904761904761905,0.6216216216216217,1.7808021544676351,1.0,0.008351529647775937,1.7203194321206747,0.45231506416804423,0.05281285878300804,0.4187126057355066,0.3380943220800873
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.032091097308488616,0.3490683229813665,0.019254658385093167,0.5999999999999999,1.7188612099644123,1.0,0.008052672864987202,1.6273291925465834,0.4320855614973261,0.05320366132723111,0.3854961832061066,0.32758007117437715
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.032091097308488616,0.3490683229813665,0.01884057971014493,0.5870967741935483,1.6818964527608768,1.0,0.007638594190038964,1.5764751552795029,0.4188752424046541,0.052,0.3656734794385618,0.3205353384609497
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.031677018633540374,0.3490683229813665,0.018426501035196687,0.5816993464052287,1.6664340706626657,1.0,0.0073690572637372526,1.5561335403726706,0.412998825233692,0.05085714285714285,0.35738162949658225,0.31724350475658825
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.030434782608695653,0.3490683229813665,0.018219461697722567,0.5986394557823129,1.7149635654973732,1.0,0.0075956431722027165,1.621812822402358,0.42998369343660814,0.05042979942693409,0.38340603416939295,0.32541699954002956
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.02981366459627329,0.3490683229813665,0.018633540372670808,0.625,1.7904804270462633,1.0,0.008226534470120752,1.7358178053830227,0.4550576184379002,0.05172413793103448,0.42390267175572516,0.33919039145907476
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.02877846790890269,0.3490683229813665,0.018219461697722567,0.6330935251798561,1.8136665045188047,1.0,0.008173810166788831,1.7741079040311774,0.46192418751574577,0.050662061024755324,0.43633642704157277,0.3426440342388011
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.02877846790890269,0.3490683229813665,0.018012422360248446,0.6258992805755396,1.7930566578765457,1.0,0.00796677082931471,1.7399904443382703,0.4553988194561852,0.05005753739930955,0.42528420012081936,0.338750352031542
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.028157349896480333,0.3490683229813665,0.018012422360248446,0.6397058823529411,1.832609378270881,1.0,0.008183583452284503,1.8066675117251867,0.46749335174764545,0.05014409221902017,0.4464947238437359,0.3456536529202428
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.027950310559006212,0.3490683229813665,0.017598343685300208,0.6296296296296297,1.8037432450243838,1.0,0.007841775651659529,1.7575155279503105,0.4584100732944935,0.048963133640553,0.43101498445009895,0.3400224067483854
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.027122153209109733,0.3490683229813665,0.017184265010351966,0.6335877862595419,1.81508244818125,1.0,0.007716780474004346,1.776501035196687,0.461579879851391,0.04786620530565167,0.43709574034147186,0.3414083652531399
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'liveness_discretize=low_liveness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.02650103519668737,0.3490683229813665,0.016977225672877846,0.640625,1.83524243772242,1.0,0.007726553759500017,1.811288144747502,0.46750215269060375,0.047344110854503456,0.4479067270992366,0.34463041221826807
"frozenset({'valence_discretize=medium_valence', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.028985507246376812,0.3490683229813665,0.017184265010351966,0.5928571428571429,1.6983985765124554,1.0,0.007066342605094967,1.5987795575896262,0.4234849847149793,0.047619047619047616,0.37452290076335876,0.32104304355194035
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.02732919254658385,0.3490683229813665,0.016977225672877846,0.6212121212121212,1.7796290305187101,1.0,0.007437470262206961,1.7184596273291926,0.4503940441703267,0.04723502304147465,0.41808350682396483,0.3349239728243287
"frozenset({'valence_discretize=medium_valence', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy', 'instrumentalness_discretize=low_instrumentalness'})",frozenset({'popularity_label=high'}),0.02608695652173913,0.3490683229813665,0.016563146997929608,0.634920634920635,1.818900751285093,1.0,0.007457016833198309,1.7829867674858226,0.4622767857142857,0.046189376443418015,0.4391433418150976,0.3411851098683839
"frozenset({'valence_discretize=medium_valence', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy', 'speechiness_discretize=low_speechiness'})",frozenset({'popularity_label=high'}),0.02670807453416149,0.3490683229813665,0.015734989648033125,0.5891472868217054,1.687770697122679,1.0,0.006412046860332032,1.5843431384038436,0.4186847143384945,0.04370327774583093,0.36882359902952827,0.31711219619851577
"frozenset({'valence_discretize=medium_valence', 'liveness_discretize=low_liveness', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.02422360248447205,0.3490683229813665,0.014699792960662527,0.6068376068376069,1.7384493719013292,1.0,0.006244100664840605,1.6556305698082638,0.43531974789539274,0.04099307159353349,0.3960005219547205,0.3244745566809624
"frozenset({'valence_discretize=medium_valence', 'acousticness_discretize=low_acousticness', 'loudness_discretize=high_loudness', 'duration_ms_descretize=long_duration', 'danceability_discretize=medium_danceability', 'energy_discretize=high_energy'})",frozenset({'popularity_label=high'}),0.02670807453416149,0.3490683229813665,0.016563146997929608,0.6201550387596899,1.7766007338133465,1.0,0.007240204210228515,1.7136772721510964,0.44912252712188894,0.046109510086455335,0.41645955381975264,0.33380231178791137
